"day","shipping_city","shipping_province","traffic_source","host","referrer","order_count","total_sales","Company.ID"
"7/20/2015","Lillian","Alabama","Direct",NA,NA,1,902.79,"ID1326"
"7/20/2015","Washington","District Of Columbia","Direct",NA,NA,1,4359.95,"ID4469"
"7/21/2015","San Francisco","California","Direct",NA,NA,1,688.21,"ID4668"
"7/21/2015","Denver","Colorado","Direct",NA,NA,1,863.65,"ID3336"
"7/21/2015","Spring","Texas","Direct",NA,NA,1,767.91,"ID5302"
"7/21/2015","San Francisco","California","Direct",NA,NA,1,607.72,"ID1004"
"7/21/2015","Pooler","Georgia","Direct",NA,NA,1,793.78,"ID1285"
"7/21/2015","Mooresville","North Carolina","Direct","standdesk.co","standdesk.co",1,771.27,"ID4116"
"7/21/2015","Saint Louis","Missouri","Search Engine","google.com","www.google.com",1,439.24,"ID2151"
"7/21/2015","Wichita","Kansas","Search Engine","google.com","www.google.com",1,484.45,"ID4905"
"7/22/2015","Seattle","Washington","Direct","standdesk.co","standdesk.co/cart",1,488.61,"ID2530"
"7/22/2015","Mountain View","California","Unknown","thewirecutter.com","thewirecutter.com/reviews/best-standing-desk",1,499.27,"ID1603"
"7/22/2015","Sonora","California","Direct",NA,NA,1,801.52,"ID4347"
"7/22/2015","Kalamazoo","Michigan","Direct",NA,NA,1,785.09,"ID2725"
"7/22/2015","San Francisco","California","Search Engine","google.com","www.google.com",1,666.46,"ID1123"
"7/22/2015","New York City","New York","Direct",NA,NA,1,5544.24,"ID5213"
"7/22/2015","San Francisco","California","Direct",NA,NA,1,449.21,"ID4385"
"7/23/2015","Santa Rosa","California","Direct",NA,NA,2,1470.42,"ID2002"
"7/23/2015","San Rafael","California","Direct","standdesk.co","standdesk.co",1,748.37,"ID5171"
"7/23/2015","Chicago","Illinois","Direct",NA,NA,1,130.37,"ID3796"
"7/23/2015",NA,NA,"Direct",NA,NA,1,20909.44,"ID3094"
"7/23/2015",NA,NA,"Direct",NA,NA,1,20909.44,"ID3151"
"7/23/2015",NA,NA,"Direct",NA,NA,1,20909.44,"ID3212"
"7/23/2015",NA,NA,"Direct",NA,NA,1,20909.44,"ID3661"
"7/23/2015",NA,NA,"Direct",NA,NA,1,20909.44,"ID4829"
"7/24/2015","Fort Worth","Texas","Direct",NA,NA,1,850.41,"ID2794"
"7/24/2015","Washington","District Of Columbia","Direct","standdesk.co","standdesk.co",1,270.45,"ID2152"
"7/24/2015","Haverhill","Massachusetts","Direct",NA,NA,1,708.5,"ID1400"
"7/24/2015","East Brunswick","New Jersey","Direct",NA,NA,1,1959.7,"ID4945"
"7/27/2015","Huntington","Indiana","Search Engine","google.com","www.google.com/url",1,766.4,"ID3794"
"7/27/2015","Los Angeles","California","Search Engine","google.com","www.google.com",1,630.79,"ID4974"
"7/27/2015","Princeton","New Jersey","Search Engine","google.com","www.google.com",1,610.75,"ID1948"
"7/27/2015","Jacksonville","Florida","Direct",NA,NA,1,917.53,"ID4416"
"7/27/2015","Reston","Virginia","Direct",NA,NA,1,706.29,"ID1853"
"7/27/2015","Lombard","Illinois","Search Engine","google.com","www.google.com",1,853.34,"ID1046"
"7/27/2015","Los Angeles","California","Direct",NA,NA,1,637.47,"ID4117"
"7/27/2015","Eugene","Oregon","Direct",NA,NA,1,53.76,"ID1313"
"7/27/2015","Sausalito","California","Search Engine","google.com","www.google.com",1,2217.97,"ID5172"
"7/27/2015","Hoffman Estates","Illinois","Direct",NA,NA,1,10275,"ID4077"
"7/27/2015","Chicago","Illinois","Search Engine","google.com","www.google.com",1,736.86,"ID1324"
"7/27/2015","Dover","New Hampshire","Direct","standdesk.co","standdesk.co/products/stand-desk",1,646.04,"ID4942"
"7/28/2015","San Rafael","California","Search Engine","google.com","www.google.com",1,1678.35,"ID5174"
"7/28/2015","San Francisco","California","Search Engine","google.com","www.google.com",1,597.25,"ID4984"
"7/28/2015","Schnecksville","Pennsylvania","Direct",NA,NA,1,1451.04,"ID4467"
"7/29/2015","Saint George","Utah","Search Engine","google.com","www.google.com",1,958.7,"ID4698"
"7/29/2015","Birmingham","Alabama","Unknown","officesnapshots.com","officesnapshots.com/2012/08/24/7-adjustable-height-desks-that-wont-betray-and-kill-you",1,576.31,"ID1284"
"7/29/2015","Salt Lake City","Utah","Direct",NA,NA,1,3718.15,"ID1130"
"7/29/2015","Klamath Falls","Oregon","Search Engine","google.com","www.google.com/url",1,1177.51,"ID1556"
"7/29/2015","Ann Arbor","Michigan","Search Engine","google.com","www.google.com",1,675.76,"ID2178"
"7/29/2015","Tampa","Florida","Direct","standdesk.co","standdesk.co/pages/faq",1,728.77,"ID5173"
"7/30/2015","San Francisco","California","Direct",NA,NA,1,8302.9,"ID1645"
"7/30/2015","Oakland","California","Search Engine","google.com","www.google.com",1,196.1,"ID4422"
"7/30/2015","Sugarcreek","Ohio","Search Engine","google.com","www.google.com",1,822.01,"ID5175"
"7/30/2015","Boston","Massachusetts","Direct",NA,NA,1,2541.3,"ID2528"
"7/30/2015","New York City","New York","Search Engine","google.com","www.google.com",1,576.31,"ID1854"
"7/30/2015","Houston","Texas","Direct",NA,NA,1,1411.52,"ID4127"
"7/30/2015","Salt Lake City","Utah","Direct","standdesk.co","standdesk.co/cart",1,878.79,"ID1325"
"7/30/2015","Saint Paul","Minnesota","Direct",NA,NA,1,563.17,"ID2761"
"7/30/2015","Rochester","New York","Direct",NA,NA,1,2314.32,"ID2278"
"7/30/2015","New York City","New York","Direct",NA,NA,1,628.97,"ID4161"
"7/31/2015","Tampa","Florida","Direct",NA,NA,1,69.56,"ID5173"
"7/31/2015","Birmingham","Alabama","Direct",NA,NA,1,808.11,"ID1021"
"7/31/2015","Jacksonville","Florida","Search Engine","google.com","www.google.com",1,785.06,"ID3222"
"8/1/2015","Midlothian","Virginia","Direct","standdesk.co","standdesk.co",1,828.46,"ID1012"
"8/1/2015","Foothill Ranch","California","Search Engine","google.com","www.google.com",1,796.88,"ID2485"
"8/2/2015","Westport","Connecticut","Search Engine","google.com","www.google.com",1,576.31,"ID4346"
"8/2/2015","Atlanta","Georgia","Search Engine","google.com","www.google.com",1,930.25,"ID2187"
"8/2/2015","Apex","North Carolina","Unknown","thewirecutter.com","thewirecutter.com/reviews/best-standing-desk",1,930.25,"ID3523"
"8/3/2015","Palo Alto","California","Direct","standdesk.co","standdesk.co/products/stand-desk",1,3648.38,"ID3524"
"8/4/2015","Franklin","Tennessee","Direct","standdesk.co","standdesk.co/cart",1,758.12,"ID4078"
"8/4/2015","Tacoma","Washington","Direct",NA,NA,1,2290.44,"ID1688"
"8/4/2015","Queen Creek","Arizona","Direct",NA,NA,1,1683.48,"ID2000"
"8/4/2015","Armada","Michigan","Direct",NA,NA,1,582.29,"ID1011"
"8/4/2015","Murrysville","Pennsylvania","Direct","standdesk.co","standdesk.co",1,743.1,"ID2483"
"8/4/2015","Highland Park","Illinois","Direct",NA,NA,1,1231.54,"ID2997"
"8/4/2015","Nashville","Tennessee","Direct",NA,NA,1,716.38,"ID3793"
"8/4/2015","Muncie","Indiana","Direct","standdesk.co","standdesk.co",1,693.11,"ID3029"
"8/4/2015","La Vergne","Tennessee","Search Engine","google.com","www.google.com",1,610.75,"ID2724"
"8/4/2015","Boston","Massachusetts","Search Engine","google.com","www.google.com",1,127.63,"ID2227"
"8/4/2015","San Diego","California","Direct",NA,NA,1,2192.77,"ID3329"
"8/4/2015","Melrose Park","Illinois","Search Engine","google.com","www.google.com",1,576.31,"ID3843"
"8/5/2015","Saint Louis","Missouri","Direct","standdesk.co","standdesk.co",1,157.69,"ID2151"
"8/5/2015","Wichita","Kansas","Search Engine","google.com","www.google.com",1,766.95,"ID5211"
"8/5/2015","Wichita","Kansas","Direct",NA,NA,1,181.42,"ID4905"
"8/5/2015","Palo Alto","California","Direct",NA,NA,1,1062.94,"ID3289"
"8/5/2015","Dover","New Hampshire","Direct",NA,NA,1,284.22,"ID4942"
"8/5/2015","Albuquerque","New Mexico","Direct",NA,NA,1,873.96,"ID2517"
"8/5/2015","San Diego","California","Direct","standdesk.co","standdesk.co",1,739.89,"ID4620"
"8/5/2015","Washington","District Of Columbia","Direct",NA,NA,1,880.26,"ID4666"
"8/6/2015","Neenah","Wisconsin","Direct",NA,NA,1,441.07,"ID3629"
"8/6/2015","Boulder","Colorado","Direct",NA,NA,2,553.81,"ID1283"
"8/6/2015","San Jose","California","Search Engine","google.com","www.google.com",1,3583,"ID5212"
"8/6/2015","New Haven","Connecticut","Direct",NA,NA,1,743.1,"ID4749"
"8/6/2015","Washington","District Of Columbia","Direct",NA,NA,1,569.62,"ID4656"
"8/7/2015","Baton Rouge","Louisiana","Direct",NA,NA,1,598.76,"ID1120"
"8/7/2015","Morgan Hill","California","Search Engine","bing.com","www.bing.com/search",1,2397.72,"ID3773"
"8/7/2015","San Diego","California","Search Engine","google.com","www.google.com",1,938.34,"ID1598"
"8/8/2015","Los Angeles","California","Search Engine","google.com","www.google.com",1,538.19,"ID4343"
"8/10/2015","San Francisco","California","Direct",NA,NA,1,4429.12,"ID2532"
"8/10/2015","Richmond","California","Search Engine","google.com","www.google.com",1,2055.8,"ID1067"
"8/10/2015","Hyattsville","Maryland","Search Engine","google.com","www.google.com/url",1,581.03,"ID3619"
"8/10/2015","Santa Clara","California","Direct",NA,NA,1,921.51,"ID4973"
"8/10/2015","San Francisco","California","Search Engine","google.com","www.google.com",1,8408.67,"ID4329"
"8/10/2015","Cary","North Carolina","Direct",NA,NA,1,448.69,"ID3027"
"8/10/2015","Akron","Ohio","Direct",NA,NA,1,1616.94,"ID1998"
"8/10/2015","Gainesville","Florida","Direct",NA,NA,1,718.2,"ID1558"
"8/10/2015","Moorhead","Minnesota","Direct",NA,NA,1,993.63,"ID1357"
"8/10/2015","Niagara Falls","New York","Direct",NA,NA,1,880.26,"ID5326"
"8/11/2015","Menlo Park","California","Direct",NA,NA,1,1594.69,"ID5170"
"8/11/2015","Lancaster","New York","Direct",NA,NA,1,728.95,"ID5013"
"8/11/2015","Sunnyvale","California","Direct",NA,NA,1,796.64,"ID2527"
"8/11/2015","Portland","Oregon","Unknown","officesnapshots.com","officesnapshots.com/2012/08/24/7-adjustable-height-desks-that-wont-betray-and-kill-you",1,1813.05,"ID4340"
"8/11/2015","San Francisco","California","Direct",NA,NA,2,1327.06,"ID3293"
"8/11/2015","Portland","Oregon","Search Engine","google.com","www.google.com",1,2002.03,"ID3622"
"8/12/2015","Cambridge","Massachusetts","Direct","standdesk.co","standdesk.co",1,880.26,"ID3840"
"8/12/2015","College Park","Maryland","Direct",NA,NA,1,880.26,"ID1947"
"8/12/2015","Iowa City","Iowa","Direct",NA,NA,1,805.76,"ID2602"
"8/12/2015","Berkeley","California","Search Engine","google.com","www.google.com",1,558.8,"ID4618"
"8/12/2015","Denver","Colorado","Direct",NA,NA,1,3930.91,"ID2532"
"8/12/2015","Newburyport","Massachusetts","Search Engine","google.com","www.google.com",1,880.26,"ID3334"
"8/13/2015","New York City","New York","Search Engine","google.com","www.google.com/url",1,2236.79,"ID1398"
"8/13/2015","Philadelphia","Pennsylvania","Search Engine","google.com","www.google.com",1,2065.75,"ID2012"
"8/13/2015","Bar Harbor","Maine","Search Engine","google.com","www.google.com",1,766.4,"ID1595"
"8/13/2015","Pompano Beach","Florida","Direct",NA,NA,1,856.6,"ID5252"
"8/14/2015","Sacramento","California","Search Engine","google.com","www.google.com",1,512.7,"ID5209"
"8/14/2015","Boulder","Colorado","Direct",NA,NA,1,538.98,"ID1283"
"8/14/2015","Clearwater","Florida","Search Engine","google.com","www.google.com",1,653.51,"ID1999"
"8/14/2015","Cocolalla","Idaho","Direct",NA,NA,1,136.47,"ID4114"
"8/14/2015","Boston","Massachusetts","Search Engine","google.com","www.google.com",1,658.66,"ID3061"
"8/15/2015","Palo Alto","California","Search Engine","yahoo.com","r.search.yahoo.com/_ylt=AwrTca9Chs9VoUUA0hgnnIlQ;_ylu=X3oDMTByb2lvbXVuBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1439692483/RO=10/RU=http%3a%2f%2fstanddesk.co%2f/RK=0/RS=mK7n4LUE7VULjBicRIGYsL0EPfQ-",1,66.76,"ID3289"
"8/16/2015","Chapel Hill","North Carolina","Direct",NA,NA,1,610.75,"ID2711"
"8/16/2015","Charlotte","North Carolina","Direct","standdesk.co","standdesk.co",1,930.25,"ID3522"
"8/16/2015","Cambridge","Massachusetts","Search Engine","google.com","www.google.com",1,797.91,"ID2599"
"8/17/2015","Seattle","Washington","Search Engine","google.com","www.google.com/url",1,575.17,"ID1546"
"8/17/2015","Westminster","Maryland","Search Engine","google.com","www.google.com/url",1,531.04,"ID1397"
"8/17/2015","Boulder","Colorado","Direct",NA,NA,1,64.82,"ID1283"
"8/17/2015","La Crosse","Wisconsin","Direct",NA,NA,2,1702.72,"ID5021"
"8/17/2015","Hoffman Estates","Illinois","Direct",NA,NA,1,1189.96,"ID4077"
"8/18/2015","Ogden","Utah","Direct",NA,NA,1,50,"ID3745"
"8/18/2015","Las Vegas","Nevada","Direct",NA,NA,1,565.14,"ID1395"
"8/18/2015","Apple Valley","California","Search Engine","google.com","www.google.com",1,691.53,"ID1852"
"8/18/2015","Lexington","Kentucky","Direct",NA,NA,1,777.91,"ID4904"
"8/18/2015","Washington","Utah","Direct",NA,NA,1,2091.43,"ID4698"
"8/18/2015","Denver","Colorado","Direct",NA,NA,1,3269.72,"ID5258"
"8/18/2015","Baltimore","Maryland","Direct",NA,NA,1,913.96,"ID2847"
"8/18/2015","Etna","New Hampshire","Direct",NA,NA,1,865.78,"ID1274"
"8/18/2015","Half Moon Bay","California","Direct",NA,NA,1,590.14,"ID3260"
"8/18/2015","Richmond","California","Direct",NA,NA,1,730.99,"ID3620"
"8/18/2015","Oberlin","Ohio","Direct",NA,NA,1,699.26,"ID1596"
"8/19/2015","Scottsbluff","Nebraska","Direct",NA,NA,1,558.7,"ID1010"
"8/19/2015","Houston","Texas","Search Engine","google.com","www.google.com",1,563.17,"ID2609"
"8/19/2015","Brentwood","Tennessee","Direct",NA,NA,1,880.26,"ID4901"
"8/20/2015","Austin","Texas","Direct",NA,NA,1,1357.92,"ID2185"
"8/20/2015","Casselberry","Florida","Direct",NA,NA,1,544.62,"ID4971"
"8/20/2015","Boca Raton","Florida","Direct",NA,NA,1,777.72,"ID3333"
"8/20/2015","Oronogo","Missouri","Search Engine","google.com","www.google.com",1,790.38,"ID3759"
"8/20/2015","Chagrin Falls","Ohio","Direct","standdesk.co","standdesk.co",1,448.69,"ID1557"
"8/20/2015","Hoffman Estates","Illinois","Direct",NA,NA,1,20471.54,"ID4077"
"8/21/2015","Mount Vernon","Washington","Search Engine","google.com","www.google.com/url",1,562.19,"ID2601"
"8/21/2015","Northampton","Massachusetts","Direct",NA,NA,1,682.9,"ID4344"
"8/21/2015","Culver City","California","Direct",NA,NA,1,723.27,"ID4334"
"8/21/2015","Boise","Idaho","Direct",NA,NA,1,508.99,"ID1556"
"8/21/2015","Lakewood","California","Direct",NA,NA,1,316.96,"ID1294"
"8/21/2015","Colorado Springs","Colorado","Direct",NA,NA,1,525.17,"ID2846"
"8/21/2015","Atlantic Bch","Florida","Direct",NA,NA,1,651.6,"ID4465"
"8/21/2015","Miami","Florida","Direct",NA,NA,1,726.49,"ID3758"
"8/21/2015","Seattle","Washington","Direct",NA,NA,1,488.99,"ID3332"
"8/22/2015","Oakland","California","Search Engine","google.com","www.google.com",1,781.41,"ID2996"
"8/22/2015","Naples","Florida","Search Engine","google.com","www.google.com/url",1,948.78,"ID2313"
"8/22/2015","Storrs Mansfield","Connecticut","Search Engine","google.com","www.google.com",1,819.21,"ID1322"
"8/23/2015","Bellevue","Washington","Search Engine","google.com","www.google.com",1,771.64,"ID3841"
"8/24/2015","Redwood City","California","Direct",NA,NA,1,867.77,"ID4963"
"8/24/2015","Oxnard","California","Search Engine","google.com","www.google.com/url",1,1765.26,"ID2712"
"8/24/2015","Wilmette","Illinois","Direct",NA,NA,1,646.04,"ID3287"
"8/24/2015","Madison","Wisconsin","Search Engine","google.com","www.google.com",1,441.07,"ID4338"
"8/24/2015","Englewood","Colorado","Direct",NA,NA,2,1251.64,"ID3590"
"8/24/2015","Grapevine","Texas","Search Engine","google.com","www.google.com",1,720.71,"ID1587"
"8/24/2015","Temecula","California","Direct",NA,NA,1,1454.58,"ID2271"
"8/24/2015","Indianapolis","Indiana","Search Engine","google.com","www.google.com",1,610.75,"ID4115"
"8/25/2015","Los Angeles","California","Direct",NA,NA,1,564.86,"ID2226"
"8/25/2015","Burbank","California","Direct",NA,NA,1,114.07,"ID1044"
"8/25/2015","Bar Harbor","Maine","Direct",NA,NA,1,451.68,"ID3790"
"8/25/2015","Miamisburg","Ohio","Search Engine","google.com","www.google.com/url",1,576.31,"ID1894"
"8/25/2015","Covington","Kentucky","Direct",NA,NA,1,815.25,"ID1320"
"8/25/2015","Centreville","Virginia","Search Engine","google.com","www.google.com",1,699.26,"ID3104"
"8/25/2015","Rochester","Minnesota","Search Engine","google.com","www.google.com/url",1,782.1,"ID3842"
"8/26/2015","Clarksburg","Maryland","Direct","standdesk.co","standdesk.co",1,534.03,"ID4463"
"8/26/2015","Decatur","Arkansas","Direct",NA,NA,1,769.31,"ID2270"
"8/26/2015","New Bern","North Carolina","Search Engine","google.com","www.google.com",1,448.69,"ID3485"
"8/26/2015","Miamisburg","Ohio","Direct",NA,NA,1,448.69,"ID5251"
"8/26/2015","Ferndale","Washington","Search Engine","bing.com","www.bing.com",1,890.8,"ID4744"
"8/26/2015","Corpus Christi","Texas","Search Engine","google.com","www.google.com/url",1,630.6,"ID1785"
"8/27/2015","Elmhurst","Illinois","Direct",NA,NA,1,643.1,"ID1075"
"8/27/2015","San Francisco","California","Direct",NA,NA,1,452.05,"ID1643"
"8/27/2015","Bozeman","Montana","Search Engine","google.com","www.google.com",1,562.19,"ID3484"
"8/27/2015","Davis","West Virginia","Direct","standdesk.co","standdesk.co",1,1077.79,"ID1945"
"8/27/2015","Seattle","Washington","Search Engine","google.com","www.google.com",1,1024.97,"ID4334"
"8/28/2015","North Andover","Massachusetts","Direct",NA,NA,1,880.26,"ID3837"
"8/28/2015","Tempe","Arizona","Search Engine","google.com","www.google.com",1,687.53,"ID4160"
"8/28/2015","Alexandria","Virginia","Search Engine","google.com","www.google.com",1,646.04,"ID1356"
"8/28/2015","Rockland","Maine","Direct","standdesk.co","standdesk.co",1,1025.79,"ID2995"
"8/28/2015","Elmhurst","Illinois","Direct",NA,NA,1,658.66,"ID1319"
"8/30/2015","San Mateo","California","Direct",NA,NA,1,558.8,"ID5299"
"8/31/2015","Alhambra","California","Direct",NA,NA,1,65.93,"ID5298"
"8/31/2015","Pearl River","Louisiana","Direct","standdesk.co","standdesk.co",1,1036.37,"ID4899"
"8/31/2015","La Vergne","Tennessee","Direct",NA,NA,1,930.25,"ID3754"
"8/31/2015","Bellingham","Washington","Search Engine","bing.com","www.bing.com",1,892.13,"ID2994"
"8/31/2015","Missoula","Montana","Search Engine","yahoo.com","r.search.yahoo.com/_ylt=AwrBT8gZV.RVqjIAZlBXNyoA;_ylu=X3oDMTExYmFucWxmBGNvbG8DYmYxBHBvcwMxBHZ0aWQDVUlDMl8xBHNlYwNzcg--/RV=2/RE=1441056666/RO=10/RU=http%3a%2f%2fstanddesk.co%2f/RK=0/RS=02uZEERZF5aTik_fTnnwQGGxdSU-",1,934.65,"ID1556"
"8/31/2015","Ontario","California","Direct",NA,NA,1,771.93,"ID2719"
"8/31/2015","Sausalito","California","Direct",NA,NA,1,2216.23,"ID5172"
"8/31/2015","West Hartford","Connecticut","Direct","standdesk.co","standdesk.co",1,934.87,"ID5208"
"8/31/2015","Richmond","California","Direct",NA,NA,1,710.81,"ID1067"
"8/31/2015","Monrovia","California","Direct",NA,NA,1,564.86,"ID3756"
"8/31/2015","Austin","Texas","Direct",NA,NA,1,563.17,"ID3838"
"8/31/2015","Broken Arrow","Oklahoma","Search Engine","google.com","www.google.com",1,1230.28,"ID3264"
"8/31/2015","Asheville","North Carolina","Search Engine","google.com","www.google.com",1,448.69,"ID1394"
"8/31/2015","Southington","Connecticut","Search Engine","google.com","www.google.com/url",1,643.1,"ID1851"
